Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2017-09-11,218.3894805908203,249.2100067138672,249.3000030517578,248.02000427246094,248.0399932861328,71364800
2017-09-12,219.12559509277344,250.0500030517578,250.08999633789062,249.4199981689453,249.6300048828125,56896000
2017-09-13,219.23068237304688,250.1699981689453,250.2100067138672,249.58999633789062,249.72000122070312,59228000
2017-09-14,219.16058349609375,250.08999633789062,250.32000732421875,249.60000610351562,249.8000030517578,95446300
2017-09-15,219.45567321777344,249.19000244140625,249.2899932861328,248.57000732421875,248.69000244140625,95432400
2017-09-18,219.92239379882812,249.72000122070312,250.1199951171875,249.27999877929688,249.61000061035156,46235200
2017-09-19,220.14256286621094,249.97000122070312,250.07000732421875,249.60000610351562,250.0,47108100
2017-09-20,220.22183227539062,250.05999755859375,250.19000244140625,248.9199981689453,250.07000732421875,59574100
2017-09-21,219.63182067871094,249.38999938964844,249.97999572753906,249.19000244140625,249.8800048828125,48211400
2017-09-22,219.67579650878906,249.44000244140625,249.6300048828125,249.02000427246094,249.0500030517578,51214000
2017-09-25,219.22666931152344,248.92999267578125,249.5500030517578,248.0800018310547,249.14999389648438,57064400
2017-09-26,219.3587646484375,249.0800018310547,249.6999969482422,248.80999755859375,249.4199981689453,54082000
2017-09-27,220.2130584716797,250.0500030517578,250.49000549316406,248.8699951171875,249.8800048828125,81001400
2017-09-28,220.47723388671875,250.35000610351562,250.44000244140625,249.6300048828125,249.72999572753906,44778800
2017-09-29,221.25216674804688,251.22999572753906,251.32000732421875,250.1300048828125,250.33999633789062,85578000
2017-10-02,222.21212768554688,252.32000732421875,252.32000732421875,251.2899932861328,251.49000549316406,59023000
2017-10-03,222.6876983642578,252.86000061035156,252.88999938964844,252.22999572753906,252.32000732421875,66810200
2017-10-04,222.9519500732422,253.16000366210938,253.44000244140625,252.55999755859375,252.69000244140625,55953600
2017-10-05,224.27296447753906,254.66000366210938,254.67999267578125,253.1999969482422,253.5399932861328,63522800
2017-10-06,224.0175323486328,254.3699951171875,254.6999969482422,253.85000610351562,254.14999389648438,80646000
2017-10-09,223.6476287841797,253.9499969482422,254.6999969482422,253.64999389648438,254.6300048828125,35803100
2017-10-10,224.2376708984375,254.6199951171875,255.0500030517578,253.97999572753906,254.60000610351562,43057400
2017-10-11,224.5899658203125,255.02000427246094,255.02000427246094,254.32000732421875,254.50999450683594,47674300
2017-10-12,224.25534057617188,254.63999938964844,255.05999755859375,254.3699951171875,254.66000366210938,47065100
2017-10-13,224.52833557128906,254.9499969482422,255.27000427246094,254.63999938964844,255.13999938964844,54800400
2017-10-16,224.82774353027344,255.2899932861328,255.50999450683594,254.82000732421875,255.2100067138672,38221700
2017-10-17,224.98623657226562,255.47000122070312,255.52000427246094,254.97999572753906,255.22999572753906,31561000
2017-10-18,225.20645141601562,255.72000122070312,255.9499969482422,255.5,255.89999389648438,40888300
2017-10-19,225.26809692382812,255.7899932861328,255.8300018310547,254.35000610351562,254.8300018310547,61903800
2017-10-20,226.4306182861328,257.1099853515625,257.1400146484375,255.77000427246094,256.70001220703125,89176400
2017-10-23,225.54995727539062,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300
2017-10-24,225.9462432861328,256.55999755859375,256.8299865722656,256.1499938964844,256.6000061035156,66935900
2017-10-25,224.82774353027344,255.2899932861328,256.30999755859375,254.0,256.17999267578125,103715300
2017-10-26,225.1183319091797,255.6199951171875,256.29998779296875,255.47999572753906,255.99000549316406,69798000
2017-10-27,226.958984375,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500
2017-10-30,226.1135711669922,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700
2017-10-31,226.4658203125,257.1499938964844,257.44000244140625,256.80999755859375,257.17999267578125,60304800
2017-11-01,226.76524353027344,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700
2017-11-02,226.85328674316406,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500
2017-11-03,227.61070251464844,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700
2017-11-06,227.96298217773438,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600
2017-11-07,227.80447387695312,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200
2017-11-08,228.19190979003906,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600
2017-11-09,227.36416625976562,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500
2017-11-10,227.29364013671875,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700
2017-11-13,227.5050048828125,258.3299865722656,258.5899963378906,257.2699890136719,257.30999755859375,50228600
2017-11-14,226.97659301757812,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200
2017-11-15,225.8405303955078,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500
2017-11-16,227.7604217529297,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000
2017-11-17,227.09107971191406,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800
2017-11-20,227.4785919189453,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500
2017-11-21,228.9669189453125,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800
2017-11-22,228.76437377929688,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400
2017-11-24,229.2927703857422,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500
2017-11-27,229.1783447265625,260.2300109863281,260.75,260.0,260.4100036621094,52274900
2017-11-28,231.5032958984375,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700
2017-11-29,231.3623504638672,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100
2017-11-30,233.3879852294922,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400
2017-12-01,232.90357971191406,264.4599914550781,265.30999755859375,260.760009765625,264.760009765625,164390900
2017-12-04,232.62181091308594,264.1400146484375,266.79998779296875,264.0799865722656,266.30999755859375,94040600
2017-12-05,231.7850799560547,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500
2017-12-06,231.8291778564453,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600
2017-12-07,232.56007385253906,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600
2017-12-08,233.8282928466797,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900
2017-12-11,234.53277587890625,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,83077500
2017-12-12,234.94668579101562,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800
2017-12-13,234.9203338623047,266.75,267.55999755859375,266.6499938964844,267.05999755859375,102905400
2017-12-14,233.9604034423828,265.6600036621094,267.2200012207031,265.6000061035156,267.0899963378906,100666700
2017-12-15,235.90867614746094,266.510009765625,267.0400085449219,265.3900146484375,265.45001220703125,144610300
2017-12-18,237.40464782714844,268.20001220703125,268.6000061035156,267.9800109863281,268.1000061035156,83653600
2017-12-19,236.4928741455078,267.1700134277344,268.5299987792969,267.0899963378906,268.4800109863281,82382900
2017-12-20,236.36891174316406,267.0299987792969,268.3299865722656,266.69000244140625,268.2699890136719,76751500
2017-12-21,236.8557586669922,267.5799865722656,268.3900146484375,267.29998779296875,267.739990234375,67032300
2017-12-22,236.7938690185547,267.510009765625,267.6400146484375,266.8999938964844,267.6000061035156,78720900
2017-12-26,236.51055908203125,267.19000244140625,267.44000244140625,266.8900146484375,267.04998779296875,45244400
2017-12-27,236.62562561035156,267.32000732421875,267.7300109863281,267.010009765625,267.3800048828125,57751000
2017-12-28,237.11248779296875,267.8699951171875,267.9200134277344,267.45001220703125,267.8900146484375,45116100
2017-12-29,236.2184600830078,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400
2018-01-02,237.90911865234375,268.7699890136719,268.80999755859375,267.3999938964844,267.8399963378906,86655700
2018-01-03,239.41392517089844,270.4700012207031,270.6400146484375,268.9599914550781,268.9599914550781,90070400
2018-01-04,240.4230499267578,271.6099853515625,272.1600036621094,270.5400085449219,271.20001220703125,80636400
2018-01-05,242.0252685546875,273.4200134277344,273.55999755859375,271.95001220703125,272.510009765625,83524000
2018-01-08,242.46780395507812,273.9200134277344,274.1000061035156,272.9800109863281,273.30999755859375,57319200
2018-01-09,243.0165557861328,274.5400085449219,275.25,274.0799865722656,274.3999938964844,57254000
2018-01-10,242.64480590820312,274.1199951171875,274.4200134277344,272.9200134277344,273.67999267578125,69574300
2018-01-11,244.41525268554688,276.1199951171875,276.1199951171875,274.55999755859375,274.75,62361500
2018-01-12,246.008544921875,277.9200134277344,278.1099853515625,276.0799865722656,276.4200134277344,90816100
2018-01-16,245.1676483154297,276.9700012207031,280.0899963378906,276.17999267578125,279.3500061035156,106555100
2018-01-17,247.50445556640625,279.6099853515625,280.04998779296875,276.9700012207031,278.0299987792969,113258800
2018-01-18,247.08851623535156,279.1400146484375,279.9599914550781,278.5799865722656,279.4800109863281,100728000
2018-01-19,248.21266174316406,280.4100036621094,280.4100036621094,279.1400146484375,279.79998779296875,140920100
2018-01-22,250.23085021972656,282.69000244140625,282.69000244140625,280.1099853515625,280.1700134277344,91322400
2018-01-23,250.76193237304688,283.2900085449219,283.6199951171875,282.3699951171875,282.739990234375,97084700
2018-01-24,250.66456604003906,283.17999267578125,284.70001220703125,281.8399963378906,284.0199890136719,134816100
2018-01-25,250.770751953125,283.29998779296875,284.2699890136719,282.3999938964844,284.1600036621094,84587300
2018-01-26,253.6741485595703,286.5799865722656,286.6300048828125,283.9599914550781,284.25,107743100
2018-01-29,251.99229431152344,284.67999267578125,286.42999267578125,284.5,285.92999267578125,90118300
2018-01-30,249.40753173828125,281.760009765625,284.739990234375,281.2200012207031,282.6000061035156,131796400
2018-01-31,249.53147888183594,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800
2018-02-01,249.24822998046875,281.5799865722656,283.05999755859375,280.67999267578125,281.07000732421875,90102500
2018-02-02,243.82220458984375,275.45001220703125,280.2300109863281,275.4100036621094,280.0799865722656,173174800
2018-02-05,233.62490844726562,263.92999267578125,275.8500061035156,263.30999755859375,273.45001220703125,294681800
2018-02-06,238.22784423828125,269.1300048828125,269.70001220703125,258.70001220703125,259.94000244140625,355026800
2018-02-07,236.9355010986328,267.6700134277344,272.3599853515625,267.5799865722656,268.5,167376100
2018-02-08,228.0482635498047,257.6300048828125,268.1700134277344,257.5899963378906,268.010009765625,246449500
2018-02-09,231.4739227294922,261.5,263.6099853515625,252.9199981689453,260.79998779296875,283565300
2018-02-12,234.87303161621094,265.3399963378906,267.010009765625,261.6600036621094,263.8299865722656,143736000
2018-02-13,235.45716857910156,266.0,266.6199951171875,263.30999755859375,263.9700012207031,81223600
2018-02-14,238.63497924804688,269.5899963378906,270.0,264.29998779296875,264.30999755859375,120735700
2018-02-15,241.6800537109375,273.0299987792969,273.0400085449219,268.7699890136719,271.57000732421875,111200300
2018-02-16,241.7508544921875,273.1099853515625,275.32000732421875,272.2699890136719,272.32000732421875,160420100
2018-02-20,240.23724365234375,271.3999938964844,273.6700134277344,270.5,272.0299987792969,86369700
2018-02-21,239.04217529296875,270.04998779296875,274.7200012207031,269.94000244140625,271.8999938964844,98883700
2018-02-22,239.35195922851562,270.3999938964844,273.04998779296875,269.6400146484375,271.1000061035156,110511300
2018-02-23,243.1671600341797,274.7099914550781,274.7099914550781,271.25,271.7900085449219,92766400
2018-02-26,245.9908905029297,277.8999938964844,278.010009765625,275.260009765625,275.92999267578125,86491400
2018-02-27,242.91917419433594,274.42999267578125,278.9200134277344,274.3599853515625,278.1099853515625,99099200
2018-02-28,240.45846557617188,271.6499938964844,276.19000244140625,271.2900085449219,275.67999267578125,121907800
2018-03-01,236.96206665039062,267.70001220703125,273.1700134277344,266.0,271.4100036621094,176855100
2018-03-02,238.18356323242188,269.0799865722656,269.7200012207031,264.82000732421875,265.79998779296875,139083200
2018-03-05,240.93646240234375,272.19000244140625,272.8900146484375,267.6099853515625,267.7300109863281,97307400
2018-03-06,241.54725646972656,272.8800048828125,273.3900146484375,271.17999267578125,273.29998779296875,79213200
2018-03-07,241.4586944580078,272.7799987792969,273.17999267578125,270.20001220703125,270.4200134277344,87063500
2018-03-08,242.62716674804688,274.1000061035156,274.239990234375,272.4200134277344,273.54998779296875,66901200
2018-03-09,246.8494110107422,278.8699951171875,278.8699951171875,275.3399963378906,275.70001220703125,113625300
2018-03-12,246.5396270751953,278.5199890136719,279.9100036621094,278.0799865722656,279.20001220703125,71924800
2018-03-13,244.94635009765625,276.7200012207031,280.4100036621094,276.0299987792969,279.8399963378906,91968900
2018-03-14,243.68934631347656,275.29998779296875,278.0199890136719,274.6700134277344,277.80999755859375,105895100
2018-03-15,243.4237518310547,275.0,276.6099853515625,274.42999267578125,275.8800048828125,83433000
2018-03-16,243.687744140625,274.20001220703125,275.3900146484375,274.1400146484375,274.5,100343700
2018-03-19,240.3905487060547,270.489990234375,274.3999938964844,268.6199951171875,273.3500061035156,109208400
2018-03-20,240.79942321777344,270.95001220703125,271.6700134277344,270.17999267578125,270.94000244140625,59757300
2018-03-21,240.3372344970703,270.42999267578125,273.2699890136719,270.19000244140625,270.8999938964844,78709600
2018-03-22,234.32949829101562,263.6700134277344,268.8699951171875,263.3599853515625,267.9100036621094,148785900
2018-03-23,229.3348388671875,258.04998779296875,264.5400085449219,257.8299865722656,264.1700134277344,183534800
2018-03-26,235.60923767089844,265.1099853515625,265.42999267578125,259.4100036621094,262.1300048828125,141956100
2018-03-27,231.60113525390625,260.6000061035156,266.7699890136719,258.8399963378906,266.1700134277344,129941400
2018-03-28,230.9167938232422,259.8299865722656,262.6400146484375,258.5799865722656,260.75,146452300
2018-03-29,233.8673553466797,263.1499938964844,265.260009765625,259.8399963378906,261.1199951171875,111601600
2018-04-02,228.8193817138672,257.4700012207031,263.1300048828125,254.6699981689453,262.54998779296875,186286300
2018-04-03,231.75216674804688,260.7699890136719,261.30999755859375,256.8399963378906,258.8699951171875,119956900
2018-04-04,234.23178100585938,263.55999755859375,264.3599853515625,256.6000061035156,256.75,123715300
2018-04-05,236.08033752441406,265.6400146484375,266.6400146484375,264.32000732421875,265.54998779296875,82652600
2018-04-06,230.81906127929688,259.7200012207031,265.1099853515625,258.0,263.4200134277344,179521200
2018-04-09,231.95663452148438,261.0,264.8399963378906,259.94000244140625,261.3699951171875,105442900
2018-04-10,235.64483642578125,265.1499938964844,266.0400085449219,262.9800109863281,264.2699890136719,103529000
2018-04-11,234.40948486328125,263.760009765625,265.6400146484375,263.3900146484375,263.4700012207031,91140200
2018-04-12,236.33804321289062,265.92999267578125,267.0,265.05999755859375,265.260009765625,68890500
2018-04-13,235.64483642578125,265.1499938964844,267.5400085449219,264.010009765625,267.4100036621094,85079200
2018-04-16,237.5821990966797,267.3299865722656,268.20001220703125,266.07000732421875,267.0,63405300
2018-04-17,240.12403869628906,270.19000244140625,270.8699951171875,268.75,269.3299865722656,64682000
2018-04-18,240.30174255371094,270.3900146484375,271.29998779296875,269.8699951171875,270.69000244140625,57303900
2018-04-19,238.9686737060547,268.8900146484375,269.8800048828125,267.7200012207031,269.6499938964844,77655900
2018-04-20,236.9423370361328,266.6099853515625,269.05999755859375,265.6099853515625,268.80999755859375,99953100
2018-04-23,236.90684509277344,266.57000732421875,267.8900146484375,265.3500061035156,267.260009765625,65558000
2018-04-24,233.71630859375,262.9800109863281,267.9800109863281,261.2799987792969,267.7300109863281,112885500
2018-04-25,234.29400634765625,263.6300048828125,264.1300048828125,260.8500061035156,262.9100036621094,103840900
2018-04-26,236.67575073242188,266.30999755859375,267.25,264.2900085449219,264.7900085449219,67731900
2018-04-27,236.89793395996094,266.55999755859375,267.3399963378906,265.5,267.0,57053600
2018-04-30,235.07603454589844,264.510009765625,267.8900146484375,264.42999267578125,267.260009765625,82182300
2018-05-01,235.49375915527344,264.9800109863281,265.1000061035156,262.1099853515625,263.8699951171875,74203400
2018-05-02,233.9118194580078,263.20001220703125,265.67999267578125,262.760009765625,264.760009765625,86368900
2018-05-03,233.3963165283203,262.6199951171875,263.3599853515625,259.04998779296875,262.260009765625,136311500
2018-05-04,236.4180145263672,266.0199890136719,266.7900085449219,261.1499938964844,261.5199890136719,91222100
2018-05-07,237.21786499023438,266.9200134277344,268.0199890136719,266.1099853515625,266.8900146484375,55304900
2018-05-08,237.21786499023438,266.9200134277344,267.3299865722656,265.1499938964844,266.5,67499200
2018-05-09,239.51077270507812,269.5,269.8699951171875,267.0899963378906,267.67999267578125,59666100
2018-05-10,241.7503662109375,272.0199890136719,272.3900146484375,270.2200012207031,270.3399963378906,72063900
2018-05-11,242.4879913330078,272.8500061035156,273.1499938964844,271.5799865722656,272.1600036621094,59871500
2018-05-14,242.6034698486328,272.9800109863281,274.0799865722656,272.3599853515625,273.3399963378906,54790600
2018-05-15,240.9326934814453,271.1000061035156,271.6099853515625,270.0299987792969,271.5899963378906,87036100
2018-05-16,241.94586181640625,272.239990234375,272.760009765625,271.1099853515625,271.1400146484375,53942600
2018-05-17,241.74139404296875,272.010009765625,273.2300109863281,271.1300048828125,271.94000244140625,56536400
2018-05-18,241.1370849609375,271.3299865722656,272.0299987792969,270.92999267578125,271.6199951171875,64368000
2018-05-21,242.9501495361328,273.3699951171875,273.9800109863281,272.57000732421875,273.010009765625,58025900
2018-05-22,242.2747344970703,272.6099853515625,274.25,272.239990234375,273.9599914550781,52966400
2018-05-23,242.94117736816406,273.3599853515625,273.3900146484375,270.989990234375,271.1700134277344,64694200
2018-05-24,242.4435577392578,272.79998779296875,273.2200012207031,270.7799987792969,272.9100036621094,76043800
2018-05-25,241.86585998535156,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,56374800
2018-05-29,239.08416748046875,269.0199890136719,271.1700134277344,267.760009765625,270.30999755859375,115908600
2018-05-30,242.2747344970703,272.6099853515625,273.1099853515625,270.4200134277344,270.5,69678400
2018-05-31,240.79051208496094,270.94000244140625,272.489990234375,270.260009765625,272.1499938964844,93519900
2018-06-01,243.1544189453125,273.6000061035156,273.94000244140625,272.3299865722656,272.4100036621094,71258400
2018-06-04,244.30987548828125,274.8999938964844,275.19000244140625,274.260009765625,274.5299987792969,45385200
2018-06-05,244.4876251220703,275.1000061035156,275.5299987792969,274.17999267578125,275.04998779296875,51135000
2018-06-06,246.53160095214844,277.3999938964844,277.5199890136719,275.0899963378906,275.7900085449219,62732200
2018-06-07,246.50497436523438,277.3699951171875,278.2799987792969,276.3399963378906,277.95001220703125,72969400
2018-06-08,247.2338104248047,278.19000244140625,278.25,276.6600036621094,276.8500061035156,72139700
2018-06-11,247.56248474121094,278.55999755859375,279.3699951171875,278.30999755859375,278.44000244140625,58892500
2018-06-12,247.88255310058594,278.9200134277344,279.3299865722656,278.19000244140625,279.0299987792969,72329000
2018-06-13,247.09156799316406,278.0299987792969,279.4800109863281,277.79998779296875,279.19000244140625,79070600
2018-06-14,247.71371459960938,278.7300109863281,279.3299865722656,278.05999755859375,279.010009765625,77097600
2018-06-15,247.39767456054688,277.1300048828125,277.510009765625,275.3500061035156,276.6000061035156,120041600
2018-06-18,246.88882446289062,276.55999755859375,276.70001220703125,274.95001220703125,275.489990234375,52917600
2018-06-19,245.94252014160156,275.5,275.75,273.5299987792969,274.0,97531500
2018-06-20,246.36209106445312,275.9700012207031,276.7200012207031,275.5899963378906,276.2699890136719,53785500
2018-06-21,244.81777954101562,274.239990234375,275.9800109863281,273.67999267578125,275.9599914550781,71061400
2018-06-22,245.2641143798828,274.739990234375,275.7900085449219,274.489990234375,275.6600036621094,54898500
2018-06-25,241.9253692626953,271.0,273.6199951171875,269.1000061035156,273.44000244140625,137854200
2018-06-26,242.46095275878906,271.6000061035156,272.55999755859375,270.7900085449219,271.6400146484375,68547400
2018-06-27,240.45240783691406,269.3500061035156,273.8699951171875,269.17999267578125,272.260009765625,105110700
2018-06-28,241.8271484375,270.8900146484375,271.75,268.489990234375,269.2900085449219,76650500
2018-06-29,242.17526245117188,271.2799987792969,273.6600036621094,271.1499938964844,272.1199951171875,97592500
2018-07-02,242.6930694580078,271.8599853515625,272.0400085449219,269.239990234375,269.510009765625,63554800
2018-07-03,241.83609008789062,270.8999938964844,272.9800109863281,270.4200134277344,272.8699951171875,42187100
2018-07-05,243.80899047851562,273.1099853515625,273.17999267578125,270.9599914550781,272.1700134277344,56925900
2018-07-06,245.8711700439453,275.4200134277344,275.8399963378906,272.7099914550781,273.1400146484375,66493700
2018-07-09,248.08509826660156,277.8999938964844,277.9599914550781,276.5,276.54998779296875,50550400
2018-07-10,248.977783203125,278.8999938964844,279.010009765625,278.0799865722656,278.4100036621094,51966800
2018-07-11,247.1566162109375,276.8599853515625,278.0400085449219,276.5199890136719,277.1499938964844,77054700
2018-07-12,249.39739990234375,279.3699951171875,279.42999267578125,277.6000061035156,278.2799987792969,60124700
2018-07-13,249.59381103515625,279.5899963378906,279.92999267578125,278.6600036621094,279.1700134277344,48216000
2018-07-16,249.37054443359375,279.3399963378906,279.79998779296875,278.8399963378906,279.6400146484375,48201000
2018-07-17,250.37933349609375,280.4700012207031,280.9100036621094,278.4100036621094,278.4700012207031,52315500
2018-07-18,250.90589904785156,281.05999755859375,281.17999267578125,280.05999755859375,280.55999755859375,44593500
2018-07-19,249.9597930908203,280.0,280.739990234375,279.4599914550781,280.30999755859375,61412100
2018-07-20,249.67404174804688,279.67999267578125,280.4800109863281,279.5,279.7699890136719,82337700
2018-07-23,250.13829040527344,280.20001220703125,280.42999267578125,279.05999755859375,279.45001220703125,47047600
2018-07-24,251.39698791503906,281.6099853515625,282.55999755859375,280.6300048828125,281.7900085449219,68026900
2018-07-25,253.53953552246094,284.010009765625,284.3699951171875,281.2799987792969,281.3299865722656,78882900
2018-07-26,252.94143676757812,283.3399963378906,284.1099853515625,283.0899963378906,283.20001220703125,57919500
2018-07-27,251.22740173339844,281.4200134277344,283.82000732421875,280.3800048828125,283.7099914550781,76768700
2018-07-30,249.9150848388672,279.95001220703125,281.69000244140625,279.3599853515625,281.510009765625,63742500
2018-07-31,251.1469268798828,281.3299865722656,282.0199890136719,280.3800048828125,280.80999755859375,68570500
2018-08-01,250.72743225097656,280.8599853515625,282.1300048828125,280.1300048828125,281.55999755859375,53853300
2018-08-02,252.09336853027344,282.3900146484375,282.5799865722656,279.1600036621094,279.3900146484375,63426400
2018-08-03,253.1735076904297,283.6000061035156,283.6600036621094,282.3299865722656,282.5299987792969,53935400
2018-08-06,254.10194396972656,284.6400146484375,284.989990234375,283.20001220703125,283.6400146484375,39400900
2018-08-07,254.94107055664062,285.5799865722656,286.010009765625,285.239990234375,285.3900146484375,43196600
2018-08-08,254.83401489257812,285.4599914550781,285.9100036621094,284.94000244140625,285.3900146484375,42114600
2018-08-09,254.48574829101562,285.07000732421875,285.9700012207031,284.9200134277344,285.5299987792969,35717000
2018-08-10,252.78070068359375,283.1600036621094,284.05999755859375,282.3599853515625,283.45001220703125,77076000
2018-08-13,251.83436584472656,282.1000061035156,284.1600036621094,281.7699890136719,283.4700012207031,65732900
2018-08-14,253.44131469726562,283.8999938964844,284.1700134277344,282.4800109863281,282.9200134277344,43842000
2018-08-15,251.54872131347656,281.7799987792969,282.5400085449219,280.1600036621094,282.3800048828125,102925400
2018-08-16,253.58421325683594,284.05999755859375,285.0400085449219,283.3599853515625,283.3999938964844,69967900
2018-08-17,254.47686767578125,285.05999755859375,285.55999755859375,283.3699951171875,283.8299865722656,65618500
2018-08-20,255.02146911621094,285.6700134277344,285.9700012207031,285.05999755859375,285.57000732421875,39807500
2018-08-21,255.61952209472656,286.3399963378906,287.30999755859375,285.7099914550781,286.25,67272000
2018-08-22,255.4678192138672,286.1700134277344,286.760009765625,285.5799865722656,285.8800048828125,44993300
2018-08-23,255.12855529785156,285.7900085449219,286.94000244140625,285.42999267578125,285.9700012207031,49204900
2018-08-24,256.6640625,287.510009765625,287.6700134277344,286.3800048828125,286.44000244140625,57487400
2018-08-27,258.69049072265625,289.7799987792969,289.8999938964844,288.67999267578125,288.8599853515625,57072400
2018-08-28,258.81549072265625,289.9200134277344,290.4200134277344,289.3999938964844,290.29998779296875,46943500
2018-08-29,260.2082214355469,291.4800109863281,291.739990234375,289.8900146484375,290.1600036621094,61485500
2018-08-30,259.1546630859375,290.29998779296875,291.3599853515625,289.6300048828125,290.94000244140625,61229500
2018-08-31,259.1636657714844,290.30999755859375,290.80999755859375,289.2900085449219,289.8399963378906,66140800
2018-09-04,258.71728515625,289.80999755859375,290.2099914550781,288.67999267578125,289.8399963378906,57594400
2018-09-05,258.0208740234375,289.0299987792969,289.6400146484375,287.8900146484375,289.4100036621094,72452400
2018-09-06,257.2442626953125,288.1600036621094,289.489990234375,287.0,289.1499938964844,65909900
2018-09-07,256.7444152832031,287.6000061035156,288.70001220703125,286.7099914550781,286.9800109863281,73524800
2018-09-10,257.1906433105469,288.1000061035156,289.0400085449219,287.8800048828125,288.739990234375,50210900
2018-09-11,258.0387878417969,289.04998779296875,289.54998779296875,286.9800109863281,287.3699951171875,50530500
2018-09-12,258.10125732421875,289.1199951171875,289.79998779296875,288.2300109863281,289.05999755859375,59810800
2018-09-13,259.6278381347656,290.8299865722656,291.0400085449219,290.0,290.32000732421875,51034200
2018-09-14,259.6725158691406,290.8800048828125,291.2699890136719,290.0,291.05999755859375,55079900
2018-09-17,258.2976989746094,289.3399963378906,290.8599853515625,289.0299987792969,290.82000732421875,68244000
2018-09-18,259.6993103027344,290.9100036621094,291.5799865722656,289.54998779296875,289.5799865722656,61930400
2018-09-19,259.97601318359375,291.2200012207031,291.69000244140625,290.8299865722656,290.9700012207031,49080600
2018-09-20,262.0827331542969,293.5799865722656,293.94000244140625,291.239990234375,292.6400146484375,100360600
2018-09-21,261.8432922363281,291.989990234375,293.2200012207031,291.80999755859375,293.0899963378906,105479700
2018-09-24,260.9735107421875,291.0199890136719,291.5,290.3699951171875,291.3399963378906,53409600
2018-09-25,260.7314453125,290.75,291.6499938964844,290.4800109863281,291.5299987792969,44370000
2018-09-26,259.951171875,289.8800048828125,292.239990234375,289.4100036621094,290.9100036621094,79739700
2018-09-27,260.67755126953125,290.69000244140625,291.9100036621094,290.1000061035156,290.4100036621094,59249500
2018-09-28,260.7044982910156,290.7200012207031,291.2799987792969,289.95001220703125,289.989990234375,70091400
2018-10-01,261.6102600097656,291.7300109863281,292.92999267578125,290.9800109863281,292.1099853515625,62078900
2018-10-02,261.4577331542969,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,47258200
2018-10-03,261.6012268066406,291.7200012207031,293.2099914550781,291.32000732421875,292.739990234375,64694600
2018-10-04,259.5566101074219,289.44000244140625,291.239990234375,287.6600036621094,291.17999267578125,111545900
2018-10-05,258.1038513183594,287.82000732421875,290.2699890136719,286.2200012207031,289.69000244140625,105951700
2018-10-08,258.1038513183594,287.82000732421875,288.2200012207031,285.5,287.04998779296875,87742200
2018-10-09,257.72723388671875,287.3999938964844,288.8599853515625,286.7699890136719,287.3900146484375,74339000
2018-10-10,249.56680297851562,278.29998779296875,286.9100036621094,277.8800048828125,286.8299865722656,214731000
2018-10-11,244.0697021484375,272.1700134277344,278.8999938964844,270.3599853515625,277.0799865722656,274840500
2018-10-12,247.4593963623047,275.95001220703125,277.0899963378906,272.3699951171875,276.7699890136719,183186500
2018-10-15,246.06942749023438,274.3999938964844,277.0400085449219,274.29998779296875,275.54998779296875,102263700
2018-10-16,251.4500274658203,280.3999938964844,280.82000732421875,276.07000732421875,276.6000061035156,118255800
2018-10-17,251.4948272705078,280.45001220703125,281.1499938964844,277.55999755859375,280.44000244140625,110626000
